TransactionID,TransactionAmount,TransactionDate,MerchantCategory,TransactionLocation,UserAge,UserAccountAge,IsFraud,CardType,TransactionMethod
723,34.18,2024-01-31 02:00:00,Grocery,Los Angeles,19,96,0,Debit,In-Person
363,229.67,2024-01-16 02:00:00,Online,Chicago,20,119,0,Debit,Online
623,185.87,2024-01-26 22:00:00,Clothing,Phoenix,47,61,0,Debit,In-Person
3,366.26,2024-01-01 02:00:00,Electronics,Los Angeles,37,70,0,Credit,Online
7,29.98,2024-01-01 06:00:00,Clothing,New York,59,45,0,Credit,In-Person
312,40.15,2024-01-13 23:00:00,Electronics,Los Angeles,27,118,0,Credit,In-Person
1168,254.23,2024-02-18 15:00:00,Online,New York,42,35,1,Debit,Online
939,59.76,2024-02-09 02:00:00,Electronics,Chicago,56,87,1,Credit,Online
1478,381.38,2024-03-02 13:00:00,Gas,Phoenix,51,29,1,Debit,In-Person
216,119.39,2024-01-09 23:00:00,Online,Phoenix,36,46,0,Credit,In-Person
1321,124.3,2024-02-25 00:00:00,Clothing,New York,68,91,1,Credit,Online
28,257.6,2024-01-02 03:00:00,Electronics,New York,30,2,0,Credit,In-Person
1466,25.06,2024-03-02 01:00:00,Grocery,Los Angeles,45,8,1,Credit,In-Person
1025,472.19,2024-02-12 16:00:00,Electronics,Houston,35,62,1,Credit,In-Person
786,454.32,2024-02-02 17:00:00,Online,Houston,24,76,1,Debit,In-Person
639,135.35,2024-01-27 14:00:00,Clothing,Houston,46,12,0,Credit,In-Person
830,226.66,2024-02-04 13:00:00,Gas,Phoenix,44,55,1,Credit,In-Person
827,173.83,2024-02-04 10:00:00,Clothing,Houston,35,34,1,Debit,Online
625,309.51,2024-01-27 00:00:00,Clothing,Phoenix,26,104,0,Credit,In-Person
850,298.1,2024-02-05 09:00:00,Clothing,Los Angeles,56,78,1,Debit,In-Person
257,468.14,2024-01-11 16:00:00,Clothing,Los Angeles,21,75,0,Debit,In-Person
26,392.8,2024-01-02 01:00:00,Gas,Los Angeles,65,69,0,Debit,Online
337,427.87,2024-01-15 00:00:00,Clothing,Chicago,27,53,0,Credit,Online
573,198.87,2024-01-24 20:00:00,Grocery,Los Angeles,31,23,0,Credit,In-Person
48,260.51,2024-01-02 23:00:00,Grocery,Phoenix,47,23,0,Debit,In-Person
107,205.78,2024-01-05 10:00:00,Electronics,Chicago,24,63,0,Debit,In-Person
350,313.3,2024-01-15 13:00:00,Electronics,Los Angeles,53,38,0,Debit,Online
56,461.02,2024-01-03 07:00:00,Online,Los Angeles,27,7,0,Credit,In-Person
809,225.97,2024-02-03 16:00:00,Grocery,Chicago,43,77,1,Credit,Online
214,112.91,2024-01-09 21:00:00,Clothing,Phoenix,38,118,0,Credit,Online
121,403.91,2024-01-06 00:00:00,Clothing,Houston,33,40,0,Credit,In-Person
870,473.11,2024-02-06 05:00:00,Gas,Los Angeles,28,50,1,Debit,In-Person
856,96.15,2024-02-05 15:00:00,Electronics,Phoenix,37,17,1,Credit,Online
73,3.76,2024-01-04 00:00:00,Grocery,Los Angeles,38,81,0,Credit,In-Person
1381,82.6,2024-02-27 12:00:00,Online,Phoenix,20,25,1,Debit,Online
721,469.23,2024-01-31 00:00:00,Gas,New York,41,1,0,Credit,Online
46,331.6,2024-01-02 21:00:00,Clothing,New York,69,41,0,Debit,In-Person
1264,228.15,2024-02-22 15:00:00,Gas,Los Angeles,51,70,1,Debit,In-Person
524,421.22,2024-01-22 19:00:00,Online,Phoenix,45,68,0,Debit,In-Person
869,431.03,2024-02-06 04:00:00,Online,Los Angeles,64,100,1,Credit,In-Person
1108,379.36,2024-02-16 03:00:00,Clothing,Los Angeles,48,103,1,Credit,In-Person
1275,240.77,2024-02-23 02:00:00,Gas,Houston,32,49,1,Credit,Online
803,288.57,2024-02-03 10:00:00,Grocery,Houston,66,37,1,Debit,Online
534,278.16,2024-01-23 05:00:00,Electronics,Phoenix,21,80,0,Credit,Online
1138,248.08,2024-02-17 09:00:00,Gas,Chicago,52,13,1,Credit,Online
604,45.26,2024-01-26 03:00:00,Electronics,Phoenix,27,11,0,Debit,In-Person
466,188.06,2024-01-20 09:00:00,Clothing,New York,62,76,0,Debit,In-Person
1203,12.04,2024-02-20 02:00:00,Gas,Chicago,18,58,1,Credit,In-Person
1278,493.34,2024-02-23 05:00:00,Gas,Houston,46,22,1,Credit,In-Person
1444,222.43,2024-03-01 03:00:00,Gas,Chicago,20,90,1,Credit,In-Person
989,123.95,2024-02-11 04:00:00,Electronics,New York,52,42,1,Debit,In-Person
61,194.95,2024-01-03 12:00:00,Clothing,Los Angeles,58,52,0,Credit,In-Person
886,90.09,2024-02-06 21:00:00,Grocery,Houston,36,71,1,Debit,In-Person
93,380.63,2024-01-04 20:00:00,Electronics,Houston,64,110,0,Credit,Online
667,123.73,2024-01-28 18:00:00,Grocery,Los Angeles,18,72,0,Credit,In-Person
706,494.99,2024-01-30 09:00:00,Clothing,New York,60,78,0,Debit,Online
195,170.18,2024-01-09 02:00:00,Grocery,Los Angeles,28,42,0,Credit,Online
281,445.11,2024-01-12 16:00:00,Grocery,Chicago,42,87,0,Debit,In-Person
696,305.7,2024-01-29 23:00:00,Online,New York,50,9,0,Credit,Online
360,288.16,2024-01-15 23:00:00,Grocery,Houston,37,12,0,Debit,In-Person
520,76.06,2024-01-22 15:00:00,Clothing,Phoenix,69,47,0,Credit,In-Person
813,63.21,2024-02-03 20:00:00,Clothing,New York,58,18,1,Credit,Online
768,438.51,2024-02-01 23:00:00,Grocery,New York,25,77,1,Credit,In-Person
183,462.42,2024-01-08 14:00:00,Online,Phoenix,69,89,0,Debit,Online
1487,198.69,2024-03-02 22:00:00,Clothing,Houston,36,71,1,Debit,Online
111,145.59,2024-01-05 14:00:00,Online,Phoenix,29,74,0,Credit,Online
43,18.16,2024-01-02 18:00:00,Online,Chicago,64,29,0,Debit,Online
1007,346.45,2024-02-11 22:00:00,Grocery,Chicago,33,24,1,Debit,Online
205,303.61,2024-01-09 12:00:00,Online,Chicago,59,107,0,Debit,Online
821,401.62,2024-02-04 04:00:00,Electronics,New York,42,109,1,Credit,In-Person
53,469.81,2024-01-03 04:00:00,Grocery,New York,65,31,0,Debit,Online
546,179.72,2024-01-23 17:00:00,Gas,Houston,33,30,0,Credit,In-Person
1132,248.44,2024-02-17 03:00:00,Electronics,Houston,41,67,1,Debit,Online
1158,440.55,2024-02-18 05:00:00,Online,New York,36,4,1,Credit,In-Person
1468,204.05,2024-03-02 03:00:00,Gas,Phoenix,53,46,1,Credit,In-Person
911,295.56,2024-02-07 22:00:00,Gas,Chicago,62,109,1,Credit,Online
184,438.79,2024-01-08 15:00:00,Grocery,Chicago,64,26,0,Credit,In-Person
138,351.81,2024-01-06 17:00:00,Grocery,Chicago,20,112,0,Debit,In-Person
1150,433.78,2024-02-17 21:00:00,Electronics,Chicago,64,74,1,Credit,Online
81,431.69,2024-01-04 08:00:00,Online,Phoenix,35,64,0,Credit,Online
1213,82.65,2024-02-20 12:00:00,Grocery,Houston,18,53,1,Debit,Online
106,125.4,2024-01-05 09:00:00,Grocery,Los Angeles,25,22,0,Credit,In-Person
542,303.48,2024-01-23 13:00:00,Clothing,Houston,68,57,0,Debit,In-Person
1314,408.83,2024-02-24 17:00:00,Grocery,Houston,34,92,1,Debit,Online
481,315.07,2024-01-21 00:00:00,Electronics,Chicago,69,57,0,Credit,Online
166,417.82,2024-01-07 21:00:00,Online,Los Angeles,40,82,0,Credit,In-Person
249,481.85,2024-01-11 08:00:00,Online,Chicago,18,26,0,Debit,Online
308,162.16,2024-01-13 19:00:00,Electronics,New York,26,22,0,Debit,Online
447,493.01,2024-01-19 14:00:00,Online,Phoenix,64,38,0,Credit,Online
747,192.56,2024-02-01 02:00:00,Clothing,New York,27,2,0,Credit,In-Person
335,23.96,2024-01-14 22:00:00,Electronics,Houston,41,69,0,Credit,In-Person
98,214.34,2024-01-05 01:00:00,Grocery,New York,30,36,0,Debit,In-Person
760,394.51,2024-02-01 15:00:00,Gas,New York,23,98,1,Credit,In-Person
738,408.48,2024-01-31 17:00:00,Gas,Phoenix,26,23,0,Credit,Online
837,457.51,2024-02-04 20:00:00,Clothing,Houston,45,69,1,Credit,In-Person
943,326.06,2024-02-09 06:00:00,Grocery,Phoenix,61,19,1,Debit,In-Person
103,157.86,2024-01-05 06:00:00,Clothing,New York,44,89,0,Credit,In-Person
435,42.97,2024-01-19 02:00:00,Clothing,New York,56,118,0,Credit,Online
75,353.72,2024-01-04 02:00:00,Online,Los Angeles,62,74,0,Debit,In-Person
1341,129.58,2024-02-25 20:00:00,Online,New York,24,48,1,Debit,In-Person
1125,327.97,2024-02-16 20:00:00,Electronics,Phoenix,37,32,1,Debit,In-Person
1360,296.58,2024-02-26 15:00:00,Gas,Phoenix,40,27,1,Credit,In-Person
303,270.78,2024-01-13 14:00:00,Gas,Houston,43,110,0,Debit,In-Person
1263,155.87,2024-02-22 14:00:00,Grocery,Houston,58,110,1,Debit,Online
1224,471.86,2024-02-20 23:00:00,Gas,New York,67,35,1,Credit,Online
734,262.01,2024-01-31 13:00:00,Clothing,Phoenix,49,90,0,Credit,In-Person
389,375.56,2024-01-17 04:00:00,Electronics,New York,34,12,0,Debit,Online
236,361.5,2024-01-10 19:00:00,Grocery,New York,38,6,0,Credit,Online
1246,313.48,2024-02-21 21:00:00,Clothing,Chicago,40,63,1,Debit,Online
268,351.54,2024-01-12 03:00:00,Gas,Houston,29,78,0,Debit,In-Person
306,487.95,2024-01-13 17:00:00,Electronics,Chicago,29,64,0,Debit,Online
118,94.1,2024-01-05 21:00:00,Grocery,Houston,25,41,0,Debit,Online
1212,226.24,2024-02-20 11:00:00,Gas,New York,44,57,1,Debit,Online
674,262.73,2024-01-29 01:00:00,Electronics,Phoenix,61,15,0,Credit,In-Person
250,426.65,2024-01-11 09:00:00,Electronics,Chicago,64,45,0,Debit,In-Person
1094,256.83,2024-02-15 13:00:00,Electronics,Phoenix,19,18,1,Debit,In-Person
1080,475.03,2024-02-14 23:00:00,Electronics,Los Angeles,47,89,1,Credit,In-Person
72,100.16,2024-01-03 23:00:00,Online,Chicago,38,60,0,Debit,In-Person
95,385.71,2024-01-04 22:00:00,Gas,New York,65,114,0,Credit,In-Person
848,498.44,2024-02-05 07:00:00,Grocery,Los Angeles,41,113,1,Credit,In-Person
34,474.49,2024-01-02 09:00:00,Electronics,Los Angeles,31,119,0,Debit,Online
1101,29.86,2024-02-15 20:00:00,Online,Houston,46,68,1,Debit,In-Person
449,188.75,2024-01-19 16:00:00,Clothing,Los Angeles,34,51,0,Credit,Online
446,473.68,2024-01-19 13:00:00,Gas,Houston,18,114,0,Credit,In-Person
772,423.38,2024-02-02 03:00:00,Electronics,Los Angeles,21,80,1,Debit,In-Person
717,415.48,2024-01-30 20:00:00,Clothing,Chicago,21,116,0,Credit,In-Person
887,326.72,2024-02-06 22:00:00,Gas,Houston,35,58,1,Credit,Online
1245,380.75,2024-02-21 20:00:00,Gas,New York,69,41,1,Debit,Online
901,104.74,2024-02-07 12:00:00,Gas,Los Angeles,57,5,1,Credit,In-Person
1036,348.45,2024-02-13 03:00:00,Electronics,Phoenix,56,49,1,Debit,Online
78,37.95,2024-01-04 05:00:00,Gas,New York,19,111,0,Debit,Online
85,156.18,2024-01-04 12:00:00,Online,Phoenix,68,41,0,Debit,In-Person
835,249.69,2024-02-04 18:00:00,Grocery,Houston,49,77,1,Debit,In-Person
83,166.12,2024-01-04 10:00:00,Clothing,Chicago,33,56,0,Debit,Online
458,234.86,2024-01-20 01:00:00,Grocery,Phoenix,50,33,0,Credit,Online
919,382.04,2024-02-08 06:00:00,Clothing,Chicago,38,25,1,Credit,Online
677,56.91,2024-01-29 04:00:00,Online,Phoenix,39,83,0,Debit,In-Person
985,364.37,2024-02-11 00:00:00,Online,Phoenix,31,24,1,Debit,Online
1240,93.58,2024-02-21 15:00:00,Online,Los Angeles,65,109,1,Credit,Online
437,37.31,2024-01-19 04:00:00,Grocery,Phoenix,41,44,0,Credit,Online
771,56.21,2024-02-02 02:00:00,Gas,Chicago,64,68,1,Debit,Online
645,60.76,2024-01-27 20:00:00,Grocery,Chicago,54,56,0,Debit,Online
1120,65.63,2024-02-16 15:00:00,Clothing,Los Angeles,23,78,1,Debit,In-Person
906,446.44,2024-02-07 17:00:00,Grocery,Los Angeles,39,57,1,Debit,Online
1194,310.84,2024-02-19 17:00:00,Online,Phoenix,25,43,1,Credit,In-Person
405,160.7,2024-01-17 20:00:00,Grocery,Houston,52,100,0,Credit,Online
1304,271.11,2024-02-24 07:00:00,Gas,Chicago,60,98,1,Debit,In-Person
934,263.32,2024-02-08 21:00:00,Clothing,Phoenix,35,70,1,Credit,In-Person
1486,183.86,2024-03-02 21:00:00,Electronics,Phoenix,49,86,1,Debit,In-Person
105,453.88,2024-01-05 08:00:00,Online,New York,32,60,0,Debit,Online
610,345.51,2024-01-26 09:00:00,Clothing,Houston,69,93,0,Credit,In-Person
1456,465.54,2024-03-01 15:00:00,Clothing,Chicago,18,64,1,Debit,Online
689,384.98,2024-01-29 16:00:00,Gas,New York,47,25,0,Credit,Online
949,437.07,2024-02-09 12:00:00,Electronics,Houston,68,42,1,Credit,Online
932,417.63,2024-02-08 19:00:00,Electronics,Chicago,30,112,1,Debit,In-Person
63,414.54,2024-01-03 14:00:00,Online,Los Angeles,31,6,0,Credit,In-Person
282,169.66,2024-01-12 17:00:00,Gas,Los Angeles,49,79,0,Debit,Online
779,360.3,2024-02-02 10:00:00,Electronics,Los Angeles,33,86,1,Debit,Online
1394,260.37,2024-02-28 01:00:00,Grocery,New York,67,9,1,Debit,Online
239,323.09,2024-01-10 22:00:00,Clothing,New York,43,80,0,Debit,Online
224,184.49,2024-01-10 07:00:00,Electronics,Los Angeles,41,1,0,Credit,In-Person
146,19.41,2024-01-07 01:00:00,Online,Houston,59,55,0,Credit,In-Person
1399,308.96,2024-02-28 06:00:00,Grocery,Los Angeles,31,61,1,Debit,In-Person
374,341.82,2024-01-16 13:00:00,Gas,Los Angeles,56,1,0,Credit,In-Person
1229,492.0,2024-02-21 04:00:00,Gas,Chicago,52,71,1,Debit,Online
119,446.39,2024-01-05 22:00:00,Grocery,Phoenix,22,45,0,Debit,In-Person
1167,416.23,2024-02-18 14:00:00,Electronics,Los Angeles,53,54,1,Credit,Online
251,147.93,2024-01-11 10:00:00,Online,Phoenix,45,84,0,Debit,Online
1445,434.2,2024-03-01 04:00:00,Gas,Houston,36,58,1,Debit,Online
1023,462.27,2024-02-12 14:00:00,Gas,Los Angeles,61,59,1,Debit,Online
10,354.33,2024-01-01 09:00:00,Electronics,Phoenix,34,23,0,Credit,In-Person
450,42.67,2024-01-19 17:00:00,Grocery,New York,19,10,0,Credit,Online
883,10.84,2024-02-06 18:00:00,Grocery,Houston,60,6,1,Debit,In-Person
709,128.07,2024-01-30 12:00:00,Online,Chicago,55,41,0,Credit,Online
256,278.84,2024-01-11 15:00:00,Clothing,Houston,41,26,0,Credit,Online
594,173.49,2024-01-25 17:00:00,Electronics,Chicago,40,28,0,Debit,In-Person
390,403.61,2024-01-17 05:00:00,Online,New York,58,81,0,Credit,Online
1088,84.35,2024-02-15 07:00:00,Gas,Houston,29,108,1,Debit,In-Person
1201,379.37,2024-02-20 00:00:00,Online,Phoenix,26,99,1,Credit,Online
558,15.36,2024-01-24 05:00:00,Electronics,New York,58,108,0,Credit,In-Person
1288,175.96,2024-02-23 15:00:00,Gas,Houston,44,94,1,Credit,In-Person
840,316.5,2024-02-04 23:00:00,Gas,New York,63,102,1,Credit,Online
461,59.65,2024-01-20 04:00:00,Electronics,Phoenix,22,56,0,Credit,Online
724,370.82,2024-01-31 03:00:00,Online,Los Angeles,61,90,0,Credit,Online
1382,196.15,2024-02-27 13:00:00,Online,Chicago,24,43,1,Credit,In-Person
145,143.14,2024-01-07 00:00:00,Electronics,Houston,30,18,0,Credit,In-Person
502,268.51,2024-01-21 21:00:00,Grocery,Chicago,65,118,0,Debit,Online
1099,390.01,2024-02-15 18:00:00,Electronics,Los Angeles,38,108,1,Debit,In-Person
740,189.1,2024-01-31 19:00:00,Gas,New York,39,4,0,Credit,In-Person
1385,328.71,2024-02-27 16:00:00,Grocery,Houston,24,67,1,Debit,Online
732,407.47,2024-01-31 11:00:00,Grocery,Phoenix,56,118,0,Debit,Online
540,65.45,2024-01-23 11:00:00,Electronics,Los Angeles,29,8,0,Credit,In-Person
178,193.98,2024-01-08 09:00:00,Clothing,Phoenix,56,119,0,Debit,In-Person
1447,346.62,2024-03-01 06:00:00,Electronics,Chicago,51,102,1,Debit,In-Person
698,291.04,2024-01-30 01:00:00,Electronics,Los Angeles,32,53,0,Credit,Online
941,137.75,2024-02-09 04:00:00,Grocery,Chicago,44,81,1,Debit,Online
1050,11.61,2024-02-13 17:00:00,Grocery,Chicago,26,73,1,Credit,Online
923,447.38,2024-02-08 10:00:00,Electronics,Phoenix,23,55,1,Credit,Online
899,7.49,2024-02-07 10:00:00,Grocery,Phoenix,51,25,1,Credit,In-Person
1493,114.41,2024-03-03 04:00:00,Online,Phoenix,29,102,1,Credit,Online
8,433.22,2024-01-01 07:00:00,Electronics,Houston,28,97,0,Debit,In-Person
863,262.67,2024-02-05 22:00:00,Clothing,New York,67,61,1,Debit,In-Person
668,81.18,2024-01-28 19:00:00,Gas,New York,43,101,0,Credit,In-Person
1161,413.08,2024-02-18 08:00:00,Gas,Los Angeles,62,99,1,Credit,In-Person
358,293.3,2024-01-15 21:00:00,Clothing,New York,62,14,0,Debit,In-Person
784,173.5,2024-02-02 15:00:00,Clothing,Houston,31,119,1,Credit,Online
736,438.72,2024-01-31 15:00:00,Clothing,New York,68,62,0,Credit,Online
330,124.62,2024-01-14 17:00:00,Grocery,Chicago,29,69,0,Debit,Online
1056,176.01,2024-02-13 23:00:00,Clothing,Chicago,33,5,1,Credit,In-Person
1149,425.44,2024-02-17 20:00:00,Grocery,Los Angeles,33,96,1,Debit,In-Person
1118,438.85,2024-02-16 13:00:00,Gas,New York,45,44,1,Credit,In-Person
259,285.46,2024-01-11 18:00:00,Electronics,Los Angeles,36,14,0,Credit,Online
1176,270.45,2024-02-18 23:00:00,Gas,Phoenix,34,46,1,Credit,In-Person
373,48.13,2024-01-16 12:00:00,Electronics,Houston,31,115,0,Debit,In-Person
1104,463.95,2024-02-15 23:00:00,Electronics,Phoenix,68,41,1,Credit,In-Person
926,12.21,2024-02-08 13:00:00,Grocery,Chicago,40,44,1,Credit,Online
143,249.13,2024-01-06 22:00:00,Clothing,Los Angeles,69,85,0,Debit,Online
526,234.88,2024-01-22 21:00:00,Online,New York,52,19,0,Credit,In-Person
1139,240.81,2024-02-17 10:00:00,Gas,Houston,31,66,1,Credit,In-Person
1008,424.75,2024-02-11 23:00:00,Online,Houston,51,60,1,Debit,In-Person
1122,477.87,2024-02-16 17:00:00,Grocery,Chicago,52,50,1,Debit,Online
1424,75.02,2024-02-29 07:00:00,Electronics,New York,28,72,1,Debit,In-Person
441,43.33,2024-01-19 08:00:00,Electronics,New York,33,119,0,Credit,Online
532,499.86,2024-01-23 03:00:00,Clothing,Houston,28,23,0,Credit,In-Person
1202,13.27,2024-02-20 01:00:00,Electronics,New York,62,60,1,Debit,In-Person
227,486.53,2024-01-10 10:00:00,Gas,Houston,33,10,0,Debit,In-Person
1037,170.6,2024-02-13 04:00:00,Online,Los Angeles,48,93,1,Debit,In-Person
229,446.13,2024-01-10 12:00:00,Gas,Chicago,63,80,0,Credit,In-Person
1280,249.95,2024-02-23 07:00:00,Clothing,Chicago,35,111,1,Credit,In-Person
1450,341.94,2024-03-01 09:00:00,Electronics,Phoenix,18,11,1,Credit,Online
213,326.33,2024-01-09 20:00:00,Online,Houston,52,117,0,Debit,In-Person
80,58.82,2024-01-04 07:00:00,Clothing,Chicago,59,51,0,Debit,In-Person
149,26.69,2024-01-07 04:00:00,Electronics,Chicago,44,74,0,Credit,Online
815,435.08,2024-02-03 22:00:00,Electronics,Houston,40,62,1,Credit,In-Person
904,291.94,2024-02-07 15:00:00,Electronics,Phoenix,30,47,1,Debit,Online
959,83.98,2024-02-09 22:00:00,Clothing,Houston,62,100,1,Debit,Online
672,448.49,2024-01-28 23:00:00,Clothing,New York,23,15,0,Debit,Online
1156,376.61,2024-02-18 03:00:00,Electronics,Phoenix,33,24,1,Debit,In-Person
556,202.34,2024-01-24 03:00:00,Clothing,Chicago,28,2,0,Credit,Online
908,171.57,2024-02-07 19:00:00,Grocery,Chicago,45,19,1,Credit,In-Person
134,169.47,2024-01-06 13:00:00,Gas,Chicago,62,81,0,Credit,In-Person
1109,348.31,2024-02-16 04:00:00,Clothing,Chicago,67,119,1,Debit,In-Person
824,199.69,2024-02-04 07:00:00,Grocery,Phoenix,60,44,1,Credit,Online
409,452.79,2024-01-18 00:00:00,Gas,New York,63,112,0,Credit,In-Person
369,98.7,2024-01-16 08:00:00,Gas,New York,21,17,0,Debit,In-Person
508,411.45,2024-01-22 03:00:00,Clothing,Chicago,31,44,0,Debit,In-Person
1182,171.59,2024-02-19 05:00:00,Electronics,Chicago,51,36,1,Credit,In-Person
505,342.68,2024-01-22 00:00:00,Online,Phoenix,29,88,0,Debit,Online
1489,194.89,2024-03-03 00:00:00,Gas,Chicago,27,41,1,Debit,Online
348,23.61,2024-01-15 11:00:00,Electronics,Chicago,53,21,0,Debit,In-Person
387,141.74,2024-01-17 02:00:00,Electronics,Chicago,32,19,0,Credit,Online
1,187.9,2024-01-01 00:00:00,Online,New York,54,117,0,Credit,Online
361,194.7,2024-01-16 00:00:00,Online,Houston,35,38,0,Debit,In-Person
895,334.37,2024-02-07 06:00:00,Electronics,Phoenix,66,116,1,Debit,In-Person
829,369.01,2024-02-04 12:00:00,Grocery,Chicago,68,69,1,Debit,Online
1416,468.37,2024-02-28 23:00:00,Gas,Phoenix,64,90,1,Credit,In-Person
476,496.49,2024-01-20 19:00:00,Gas,Los Angeles,60,26,0,Debit,Online
1281,309.46,2024-02-23 08:00:00,Electronics,Houston,24,5,1,Credit,In-Person
58,98.8,2024-01-03 09:00:00,Clothing,Phoenix,59,1,0,Debit,Online
638,121.99,2024-01-27 13:00:00,Electronics,Los Angeles,45,9,0,Debit,Online
1331,278.13,2024-02-25 10:00:00,Electronics,Phoenix,53,59,1,Debit,In-Person
1054,399.59,2024-02-13 21:00:00,Gas,Los Angeles,21,35,1,Debit,Online
1371,485.73,2024-02-27 02:00:00,Online,Chicago,56,111,1,Credit,Online
173,256.53,2024-01-08 04:00:00,Electronics,Phoenix,69,79,0,Debit,In-Person
451,388.8,2024-01-19 18:00:00,Online,New York,46,72,0,Debit,Online
126,214.13,2024-01-06 05:00:00,Electronics,Los Angeles,29,101,0,Credit,Online
1180,271.09,2024-02-19 03:00:00,Grocery,Chicago,43,6,1,Credit,In-Person
531,406.64,2024-01-23 02:00:00,Clothing,Los Angeles,24,58,0,Credit,In-Person
858,236.56,2024-02-05 17:00:00,Grocery,Los Angeles,64,58,1,Credit,In-Person
714,206.51,2024-01-30 17:00:00,Clothing,New York,28,42,0,Credit,Online
91,60.68,2024-01-04 18:00:00,Grocery,New York,61,81,0,Debit,In-Person
1451,249.09,2024-03-01 10:00:00,Clothing,Phoenix,69,72,1,Debit,Online
182,57.62,2024-01-08 13:00:00,Clothing,Chicago,23,26,0,Debit,Online
876,78.92,2024-02-06 11:00:00,Online,New York,31,93,1,Credit,In-Person
1031,19.47,2024-02-12 22:00:00,Electronics,Phoenix,23,32,1,Credit,In-Person
787,292.11,2024-02-02 18:00:00,Gas,New York,32,55,1,Debit,Online
415,316.29,2024-01-18 06:00:00,Grocery,Los Angeles,52,14,0,Debit,In-Person
252,193.16,2024-01-11 11:00:00,Clothing,Houston,59,63,0,Credit,Online
70,493.46,2024-01-03 21:00:00,Grocery,New York,28,100,0,Credit,In-Person
804,303.75,2024-02-03 11:00:00,Clothing,Chicago,42,21,1,Debit,In-Person
132,111.83,2024-01-06 11:00:00,Grocery,Chicago,27,9,0,Credit,In-Person
301,26.79,2024-01-13 12:00:00,Clothing,Chicago,51,34,0,Debit,Online
1430,434.09,2024-02-29 13:00:00,Electronics,Chicago,51,37,1,Credit,In-Person
327,277.62,2024-01-14 14:00:00,Clothing,Los Angeles,19,48,0,Credit,Online
1465,499.71,2024-03-02 00:00:00,Online,Phoenix,33,20,1,Credit,In-Person
1114,268.95,2024-02-16 09:00:00,Clothing,Houston,19,45,1,Debit,In-Person
500,493.12,2024-01-21 19:00:00,Grocery,Chicago,37,51,0,Debit,Online
1378,257.89,2024-02-27 09:00:00,Gas,Houston,47,28,1,Credit,In-Person
833,71.29,2024-02-04 16:00:00,Gas,Phoenix,26,42,1,Credit,Online
365,470.79,2024-01-16 04:00:00,Electronics,New York,49,34,0,Credit,In-Person
496,177.32,2024-01-21 15:00:00,Electronics,Los Angeles,60,101,0,Debit,In-Person
1395,169.16,2024-02-28 02:00:00,Online,Phoenix,60,2,1,Debit,Online
339,237.61,2024-01-15 02:00:00,Clothing,Phoenix,31,9,0,Credit,Online
422,395.02,2024-01-18 13:00:00,Gas,Chicago,39,108,0,Credit,Online
165,46.05,2024-01-07 20:00:00,Grocery,Houston,36,4,0,Debit,Online
29,296.61,2024-01-02 04:00:00,Electronics,Los Angeles,59,55,0,Credit,In-Person
517,188.86,2024-01-22 12:00:00,Gas,Houston,36,90,0,Debit,Online
194,316.92,2024-01-09 01:00:00,Online,Chicago,40,97,0,Credit,Online
1328,395.06,2024-02-25 07:00:00,Gas,Houston,19,42,1,Credit,Online
1362,106.12,2024-02-26 17:00:00,Gas,Los Angeles,59,21,1,Credit,Online
946,6.49,2024-02-09 09:00:00,Grocery,Los Angeles,68,118,1,Debit,Online
1361,456.27,2024-02-26 16:00:00,Electronics,Phoenix,67,97,1,Debit,In-Person
170,295.86,2024-01-08 01:00:00,Clothing,Phoenix,46,108,0,Credit,In-Person
168,94.07,2024-01-07 23:00:00,Clothing,Houston,30,47,0,Debit,Online
653,293.83,2024-01-28 04:00:00,Clothing,Chicago,58,106,0,Credit,In-Person
174,114.02,2024-01-08 05:00:00,Clothing,Houston,69,27,0,Debit,Online
519,493.65,2024-01-22 14:00:00,Online,New York,63,33,0,Credit,In-Person
1214,397.61,2024-02-20 13:00:00,Clothing,New York,44,109,1,Debit,Online
1401,84.35,2024-02-28 08:00:00,Clothing,Phoenix,64,10,1,Debit,Online
913,312.45,2024-02-08 00:00:00,Gas,Houston,25,42,1,Debit,In-Person
492,310.45,2024-01-21 11:00:00,Online,Phoenix,65,2,0,Debit,Online
954,457.29,2024-02-09 17:00:00,Online,Los Angeles,37,27,1,Debit,In-Person
74,407.92,2024-01-04 01:00:00,Electronics,Houston,39,97,0,Credit,In-Person
1253,59.54,2024-02-22 04:00:00,Grocery,Chicago,23,25,1,Debit,In-Person
588,65.31,2024-01-25 11:00:00,Electronics,Chicago,68,110,0,Credit,Online
751,59.33,2024-02-01 06:00:00,Electronics,Phoenix,46,119,1,Debit,Online
658,182.18,2024-01-28 09:00:00,Grocery,Los Angeles,28,75,0,Debit,Online
843,89.84,2024-02-05 02:00:00,Electronics,Los Angeles,20,51,1,Credit,In-Person
235,98.43,2024-01-10 18:00:00,Online,New York,28,92,0,Credit,Online
733,332.93,2024-01-31 12:00:00,Online,Phoenix,45,39,0,Credit,Online
215,356.38,2024-01-09 22:00:00,Grocery,Houston,48,7,0,Debit,Online
163,317.13,2024-01-07 18:00:00,Electronics,New York,47,29,0,Credit,Online
133,60.81,2024-01-06 12:00:00,Grocery,Houston,24,68,0,Debit,In-Person
1312,447.51,2024-02-24 15:00:00,Grocery,New York,47,69,1,Debit,Online
223,47.74,2024-01-10 06:00:00,Grocery,Los Angeles,19,62,0,Credit,Online
